videoname,poi,context,value
30624,Kanye West,30624,0.10418701171875
30625,Bernie Sanders,30625,0.043365478515625
30626,Barack Obama,30626,0.0921630859375
30627,Martin Luther King,30627,0.0633544921875
30628,Bernie Sanders,30628,0.0975341796875
30629,Bill Clinton,30629,0.15185546875
30630,Bernie Sanders,30630,0.043701171875
30631,Ronald Reagan,30631,0.0767822265625
30632,Frank Sinatra,30632,0.0244903564453125
30633,Mark Zuckerberg,30633,0.0162200927734375
30634,Ayn Rand,30634,0.0220947265625
30635,Donald Trump,30635,0.0322265625
30636,Boris Johnson,30636,0.0250396728515625
30637,Christopher Hitchens,30637,0.057830810546875
30638,Mark Zuckerberg,30638,0.021392822265625
30639,Christopher Hitchens,30639,0.07769775390625
30640,2Pac,30640,0.02337646484375
30641,Donald Trump,30641,0.033172607421875
30642,Alec Guinness,30642,0.05584716796875
30643,Ronald Reagan,30643,0.042877197265625
30644,Bernie Sanders,30644,0.0595703125
30645,Barack Obama,30645,0.052215576171875
30646,Ayn Rand,30646,0.08343505859375
30647,Barack Obama,30647,0.034393310546875
30648,Bernie Sanders,30648,0.0232696533203125
30649,Donald Trump,30649,0.05633544921875
30650,The Notorious B.I.G.,30650,0.1019287109375
30651,Donald Trump,30651,0.0770263671875
30652,Bernie Sanders,30652,0.049957275390625
30653,Bernie Sanders,30653,0.1773681640625
30654,Alec Guinness,30654,0.043487548828125
30655,Bernie Sanders,30655,0.0699462890625
30656,Boris Johnson,30656,0.0216522216796875
30657,Bernie Sanders,30657,0.0282440185546875
30658,Winston Churchill,30658,0.0280609130859375
30659,Bernie Sanders,30659,0.2283935546875
30660,Bill Clinton,30660,0.0826416015625
30661,Ayn Rand,30661,0.10052490234375
30662,Alec Guinness,30662,0.0650634765625
30663,Ronald Reagan,30663,0.0716552734375
30664,Ayn Rand,30664,0.03369140625
30665,George W. Bush,30665,0.02001953125
30666,Alec Guinness,30666,0.05267333984375
30667,Winston Churchill,30667,0.028411865234375
30668,Milton Friedman,30668,0.0872802734375
30669,JFK,30669,0.07000732421875
30670,Norm MacDonald,30670,0.0306549072265625
30671,Alexandria Ocasio-Cortez,30671,0.01464080810546875
30672,Bernie Sanders,30672,0.032440185546875
30673,Mr. Rogers,30673,0.076416015625
30674,Bernie Sanders,30674,0.0396728515625
30675,Barack Obama,30675,0.03558349609375
30676,Ronald Reagan,30676,0.02557373046875
30677,Ayn Rand,30677,0.0687255859375
30678,Ronald Reagan,30678,0.03900146484375
30679,FDR,30679,0.103759765625
30680,Malcolm X,30680,0.015167236328125
30681,Ayn Rand,30681,0.057586669921875
30682,Donald Trump,30682,0.061492919921875
30683,Ayn Rand,30683,0.09820556640625
30684,Christopher Hitchens,30684,0.060882568359375
30685,Malcolm X,30685,0.056549072265625
30686,Donald Trump,30686,0.03802490234375
30687,FDR,30687,0.08612060546875
30688,Alexandria Ocasio-Cortez,30688,0.0274658203125
30689,Milton Friedman,30689,0.0621337890625
30690,Milton Friedman,30690,0.0182952880859375
30691,Ayn Rand,30691,0.02630615234375
30692,Barack Obama,30692,0.030975341796875
30693,Winston Churchill,30693,0.030914306640625
30694,Christopher Hitchens,30694,0.0628662109375
30695,Arnold Schwarzenegger,30695,0.111083984375
30696,Christopher Hitchens,30696,0.03509521484375
30697,Martin Luther King,30697,0.0579833984375
30698,Milton Friedman,30698,0.08856201171875
30699,Alec Guinness,30699,0.0295867919921875
30700,Dave Chappelle,30700,0.03216552734375
30701,Dwight Eisenhower,30701,0.153076171875
30702,Barack Obama,30702,0.0587158203125
30703,Queen Elizabeth II,30703,0.0853271484375
30704,Dwight Eisenhower,30704,0.073486328125
30705,Donald Trump,30705,0.06756591796875
30706,George Carlin,30706,0.0467529296875
30707,FDR,30707,0.072021484375
30708,Alec Guinness,30708,0.0299835205078125
30709,Nelson Mandela,30709,0.056610107421875
30710,Donald Trump,30710,0.03778076171875
30711,Mark Zuckerberg,30711,0.040435791015625
30712,Bill Clinton,30712,0.1298828125
30713,Ayn Rand,30713,0.02716064453125
30714,Ronald Reagan,30714,0.06695556640625
30715,Bernie Sanders,30715,0.1136474609375
30716,Donald Trump,30716,0.038665771484375
30717,Winston Churchill,30717,0.0187530517578125
30718,Alec Guinness,30718,0.01593017578125
30719,Mark Zuckerberg,30719,0.0943603515625
30720,Alec Guinness,30720,0.024658203125
30721,Milton Friedman,30721,0.0770263671875
30722,Bill Clinton,30722,0.091796875
30723,Alec Guinness,30723,0.0772705078125
30724,Donald Trump,30724,0.0562744140625
30725,Barack Obama,30725,0.057464599609375
30726,Donald Trump,30726,0.04296875
30727,Barack Obama,30727,0.039154052734375
30728,Bernie Sanders,30728,0.053985595703125
30729,Martin Luther King,30729,0.07232666015625
30730,Alec Guinness,30730,0.0421142578125
30731,Richard Nixon,30731,0.03363037109375
30732,Boris Johnson,30732,0.14697265625
30733,Donald Trump,30733,0.070068359375
30734,Arnold Schwarzenegger,30734,0.023162841796875
30735,Billie Eilish,30735,0.10400390625
30736,Bernie Sanders,30736,0.056640625
30737,Donald Trump,30737,0.0909423828125
30738,Christopher Hitchens,30738,0.0592041015625
30739,Christopher Hitchens,30739,0.05401611328125
30740,Donald Trump,30740,0.05157470703125
30741,Harry Truman,30741,0.023529052734375
30742,Winston Churchill,30742,0.020263671875
30743,Mark Zuckerberg,30743,0.035003662109375
30744,Alexandria Ocasio-Cortez,30744,0.0703125
30745,Barack Obama,30745,0.01910400390625
30746,Bernie Sanders,30746,0.039581298828125
30747,Winston Churchill,30747,0.0491943359375
30748,Bernie Sanders,30748,0.0628662109375
30749,Nelson Mandela,30749,0.02001953125
30750,JFK,30750,0.015045166015625
30751,Bernie Sanders,30751,0.1038818359375
30752,Barack Obama,30752,0.023284912109375
30753,Ayn Rand,30753,0.097412109375
30754,Christopher Hitchens,30754,0.04498291015625
30755,Mark Zuckerberg,30755,0.03369140625
30756,Alec Guinness,30756,0.0303955078125
30757,Barack Obama,30757,0.028656005859375
30758,Bernie Sanders,30758,0.09375
30759,Alec Guinness,30759,0.0347900390625
30760,Alexandria Ocasio-Cortez,30760,0.05316162109375
30761,Bill Clinton,30761,0.0853271484375
30762,Martin Luther King,30762,0.07427978515625
30763,Alec Guinness,30763,0.067138671875
30764,Barack Obama,30764,0.042938232421875
30765,Alec Guinness,30765,0.06866455078125
30766,Christopher Hitchens,30766,0.0292510986328125
30767,Richard Nixon,30767,0.07879638671875
30768,Ayn Rand,30768,0.08160400390625
30769,Mr. Rogers,30769,0.046600341796875
30770,Winston Churchill,30770,0.064453125
30771,Donald Trump,30771,0.133056640625
30772,Bernie Sanders,30772,0.05413818359375
30773,Milton Friedman,30773,0.03497314453125
30774,Christopher Hitchens,30774,0.03961181640625
30775,Richard Nixon,30775,0.097900390625
30776,Mark Zuckerberg,30776,0.12127685546875
30777,Bill Clinton,30777,0.07745361328125
30778,Orson Welles,30778,0.061737060546875
30779,Donald Trump,30779,0.02685546875
30780,Donald Trump,30780,0.034515380859375
30781,JFK,30781,0.07666015625
30782,Barack Obama,30782,0.028533935546875
30783,Ronald Reagan,30783,0.1256103515625
30784,Kanye West,30784,0.08819580078125
30785,Ayn Rand,30785,0.029205322265625
30786,Winston Churchill,30786,0.0333251953125
30787,Bernie Sanders,30787,0.03662109375
30788,Christopher Hitchens,30788,0.057342529296875
30789,Donald Trump,30789,0.0249481201171875
30790,Richard Nixon,30790,0.072021484375
30791,Richard Nixon,30791,0.021331787109375
30792,Barack Obama,30792,0.03851318359375
30793,Milton Friedman,30793,0.0179901123046875
30794,Winston Churchill,30794,0.01629638671875
30795,Bill Clinton,30795,0.0404052734375
30796,Donald Trump,30796,0.043853759765625
30797,Adam Driver,30797,0.0509033203125
30798,Bill Clinton,30798,0.061492919921875
30799,Bernie Sanders,30799,0.05926513671875
30800,Alec Guinness,30800,0.05096435546875
30801,Alec Guinness,30801,0.03192138671875
30802,Bill Clinton,30802,0.040252685546875
30803,Donald Trump,30803,0.063720703125
30804,FDR,30804,0.04022216796875
30805,Ayn Rand,30805,0.0188446044921875
30806,Ayn Rand,30806,0.054962158203125
30807,Barack Obama,30807,0.032806396484375
30808,Barack Obama,30808,0.0469970703125
30809,Ayn Rand,30809,0.07073974609375
30810,Bernie Sanders,30810,0.020843505859375
30811,Christopher Hitchens,30811,0.07470703125
30812,Christopher Hitchens,30812,0.042877197265625
30813,Donald Trump,30813,0.1005859375
30814,Alec Guinness,30814,0.038604736328125
30815,Louis C.K.,30815,0.101318359375
30816,Donald Trump,30816,0.039794921875
30817,George Carlin,30817,0.04168701171875
30818,FDR,30818,0.0899658203125
30819,Alec Guinness,30819,0.038726806640625
30820,Kanye West,30820,0.0750732421875
30821,Donald Trump,30821,0.06939697265625
30822,Milton Friedman,30822,0.0721435546875
30823,Barack Obama,30823,0.03387451171875
30824,Ronald Reagan,30824,0.0767822265625
30825,Dwight Eisenhower,30825,0.0654296875
30826,Bernie Sanders,30826,0.0318603515625
30827,Ayn Rand,30827,0.055023193359375
30828,Bernie Sanders,30828,0.07867431640625
30829,Donald Trump,30829,0.08172607421875
30830,The Notorious B.I.G.,30830,0.1279296875
30831,Barack Obama,30831,0.10260009765625
30832,Winston Churchill,30832,0.0753173828125
30833,Donald Trump,30833,0.0213775634765625
30834,Bernie Sanders,30834,0.2119140625
30835,Barack Obama,30835,0.031402587890625
30836,Mark Zuckerberg,30836,0.07342529296875
30837,Richard Nixon,30837,0.0289154052734375
30838,Martin Luther King,30838,0.0304107666015625
30839,Barack Obama,30839,0.26806640625
30840,Alec Guinness,30840,0.1119384765625
30841,Arnold Schwarzenegger,30841,0.025665283203125
30842,Ayn Rand,30842,0.05133056640625
30843,Ronald Reagan,30843,0.07421875
30844,Alec Guinness,30844,0.05389404296875
30845,Barack Obama,30845,0.03570556640625
30846,JFK,30846,0.04931640625
30847,Bernie Sanders,30847,0.0204620361328125
30848,Donald Trump,30848,0.0301666259765625
30849,Bernie Sanders,30849,0.0305023193359375
30850,Ronald Reagan,30850,0.036895751953125
30851,Bill Clinton,30851,0.09857177734375
30852,Nick Offerman,30852,0.01297760009765625
30853,Donald Trump,30853,0.042388916015625
30854,Barack Obama,30854,0.0271453857421875
30855,Barack Obama,30855,0.046112060546875
30856,Alec Guinness,30856,0.06353759765625
30857,Ayn Rand,30857,0.075927734375
30858,Donald Trump,30858,0.050567626953125
30859,Bernie Sanders,30859,0.0821533203125
30860,Bernie Sanders,30860,0.044952392578125
30861,FDR,30861,0.0694580078125
30862,Bernie Sanders,30862,0.026702880859375
30863,Louis Farrakhan,30863,0.053924560546875
30864,Bernie Sanders,30864,0.08062744140625
30865,Bill Clinton,30865,0.038665771484375
30866,Bernie Sanders,30866,0.0721435546875
30867,Ronald Reagan,30867,0.0259857177734375
30868,Richard Nixon,30868,0.046295166015625
30869,Alec Guinness,30869,0.059814453125
30870,Alec Guinness,30870,0.044830322265625
30871,Ayn Rand,30871,0.09161376953125
30872,Donald Trump,30872,0.0177764892578125
30873,Alan Watts,30873,0.06732177734375
30874,Ayn Rand,30874,0.0237579345703125
30875,Arnold Schwarzenegger,30875,0.03875732421875
30876,Donald Trump,30876,0.0487060546875
30877,Bill Clinton,30877,0.11639404296875
30878,Alan Watts,30878,0.1605224609375
30879,Bill Clinton,30879,0.035400390625
30880,Alec Guinness,30880,0.0209503173828125
30881,Bernie Sanders,30881,0.08892822265625
30882,Alec Guinness,30882,0.023162841796875
30883,Donald Trump,30883,0.050262451171875
30884,Bernie Sanders,30884,0.07501220703125
30885,Bernie Sanders,30885,0.056304931640625
30886,Alec Guinness,30886,0.033050537109375
30887,Christopher Hitchens,30887,0.11956787109375
30888,Bernie Sanders,30888,0.07000732421875
30889,Barack Obama,30889,0.03570556640625
30890,Ayn Rand,30890,0.2098388671875
30891,Martin Luther King,30891,0.1219482421875
30892,Alexandria Ocasio-Cortez,30892,0.0219879150390625
30893,Ronald Reagan,30893,0.0587158203125
30894,Mark Zuckerberg,30894,0.0540771484375
30895,Barack Obama,30895,0.0328369140625
30896,Donald Trump,30896,0.03692626953125
30897,Donald Trump,30897,0.019439697265625
30898,Bernie Sanders,30898,0.061248779296875
30899,Alec Guinness,30899,0.0574951171875
30900,Alexandria Ocasio-Cortez,30900,0.0499267578125
30901,Ayn Rand,30901,0.079345703125
30902,Ayn Rand,30902,0.058349609375
30903,Malcolm X,30903,0.0270233154296875
30904,Ayn Rand,30904,0.07354736328125
30905,Bernie Sanders,30905,0.0701904296875
30906,Barack Obama,30906,0.02728271484375
30907,Christopher Hitchens,30907,0.05511474609375
30908,Ronald Reagan,30908,0.07708740234375
30909,Ayn Rand,30909,0.07501220703125
30910,Ayn Rand,30910,0.0921630859375
30911,Barack Obama,30911,0.0274200439453125
30912,Bill Burr,30912,0.09576416015625
30913,Barack Obama,30913,0.0826416015625
30914,Barack Obama,30914,0.03302001953125
30915,Donald Trump,30915,0.03656005859375
30916,Nelson Mandela,30916,0.05322265625
30917,Ayn Rand,30917,0.0191650390625
30918,Ronald Reagan,30918,0.02606201171875
30919,Donald Trump,30919,0.04559326171875
30920,2Pac,30920,0.1038818359375
30921,Alec Guinness,30921,0.0545654296875
30922,Bernie Sanders,30922,0.037628173828125
30923,Winston Churchill,30923,0.03936767578125
30924,Alec Guinness,30924,0.060211181640625
30925,Bill Clinton,30925,0.1890869140625
30926,Christopher Hitchens,30926,0.08209228515625
30927,Martin Luther King,30927,0.058349609375
30928,Ayn Rand,30928,0.06988525390625
30929,Ronald Reagan,30929,0.0550537109375
30930,Norm MacDonald,30930,0.08746337890625
30931,Bob Ross,30931,0.08258056640625
30932,Barack Obama,30932,0.041229248046875
30933,Barack Obama,30933,0.025726318359375
30934,Christopher Hitchens,30934,0.0953369140625
30935,JFK,30935,0.0279693603515625
30936,JFK,30936,0.10101318359375
30937,Alec Guinness,30937,0.06195068359375
30938,Martin Luther King,30938,0.02911376953125
30939,JFK,30939,0.054718017578125
30940,FDR,30940,0.03466796875
30941,Louis Farrakhan,30941,0.02142333984375
30942,2Pac,30942,0.133056640625
30943,Alec Guinness,30943,0.0662841796875
30944,Ronald Reagan,30944,0.0362548828125
30945,Milton Friedman,30945,0.0250091552734375
30946,Bill Clinton,30946,0.03857421875
30947,Queen Elizabeth II,30947,0.0288848876953125
30948,Alexandria Ocasio-Cortez,30948,0.06304931640625
30949,Barack Obama,30949,0.052581787109375
30950,John Cleese,30950,0.05242919921875
30951,Ayn Rand,30951,0.0863037109375
30952,Christopher Hitchens,30952,0.06866455078125
30953,Ayn Rand,30953,0.1024169921875
30954,Bernie Sanders,30954,0.04718017578125
30955,Barack Obama,30955,0.059783935546875
30956,Martin Luther King,30956,0.076416015625
30957,Ayn Rand,30957,0.0252838134765625
30958,Ronald Reagan,30958,0.05377197265625
30959,Donald Trump,30959,0.0419921875
30960,Richard Nixon,30960,0.027923583984375
30961,Alec Guinness,30961,0.039306640625
30962,Dwight Eisenhower,30962,0.07012939453125
30963,Donald Trump,30963,0.08203125
30964,Adam Driver,30964,0.10845947265625
30965,Ayn Rand,30965,0.07666015625
30966,Barack Obama,30966,0.035858154296875
30967,Ayn Rand,30967,0.032501220703125
30968,Barack Obama,30968,0.21435546875
30969,Bill Burr,30969,0.07781982421875
30970,Bernie Sanders,30970,0.098876953125
30971,Ronald Reagan,30971,0.030487060546875
30972,Alec Guinness,30972,0.0806884765625
30973,Queen Elizabeth II,30973,0.065673828125
30974,Ronald Reagan,30974,0.08319091796875
30975,JFK,30975,0.01537322998046875
30976,Donald Trump,30976,0.054901123046875
30977,Alan Watts,30977,0.0655517578125
30978,Bernie Sanders,30978,0.0272216796875
30979,Donald Trump,30979,0.043914794921875
30980,Bernie Sanders,30980,0.05206298828125
30981,Barack Obama,30981,0.038055419921875
30982,Ronald Reagan,30982,0.037445068359375
30983,Ronald Reagan,30983,0.043121337890625
30984,Christopher Hitchens,30984,0.0257415771484375
30985,Bernie Sanders,30985,0.057037353515625
30986,Ayn Rand,30986,0.0233154296875
30987,Queen Elizabeth II,30987,0.06488037109375
30988,Bill Clinton,30988,0.0275726318359375
30989,Alan Watts,30989,0.07843017578125
30990,Martin Luther King,30990,0.0635986328125
30991,Martin Luther King,30991,0.055755615234375
30992,Queen Elizabeth II,30992,0.0167083740234375
30993,Bill Clinton,30993,0.0184478759765625
30994,Alexandria Ocasio-Cortez,30994,0.03680419921875
30995,Queen Elizabeth II,30995,0.029266357421875
30996,Alec Guinness,30996,0.0625
30997,Alec Guinness,30997,0.03021240234375
30998,Barack Obama,30998,0.023590087890625
30999,Ronald Reagan,30999,0.025390625
31000,Alec Guinness,31000,0.0906982421875
31001,Donald Trump,31001,0.02923583984375
31002,Adam Driver,31002,0.0223846435546875
31003,Bob Ross,31003,0.041656494140625
31004,Ayn Rand,31004,0.045013427734375
31005,Alec Guinness,31005,0.02264404296875
31006,Ronald Reagan,31006,0.030731201171875
31007,Alec Guinness,31007,0.07415771484375
31008,Milton Friedman,31008,0.03900146484375
31009,Barack Obama,31009,0.029205322265625
31010,Winston Churchill,31010,0.01367950439453125
31011,Donald Trump,31011,0.05194091796875
31012,Donald Trump,31012,0.1138916015625
31013,Barack Obama,31013,0.044647216796875
31014,Ronald Reagan,31014,0.1572265625
31015,Milton Friedman,31015,0.058929443359375
31016,Barack Obama,31016,0.06683349609375
31017,Bill Clinton,31017,0.08209228515625
31018,Jeff Goldblum,31018,0.036529541015625
31019,Bernie Sanders,31019,0.04620361328125
31020,Bernie Sanders,31020,0.058135986328125
31021,Barack Obama,31021,0.0270233154296875
31022,George Carlin,31022,0.07257080078125
31023,Barack Obama,31023,0.037261962890625
31024,Alexandria Ocasio-Cortez,31024,0.025390625
31025,Donald Trump,31025,0.041656494140625
31026,Bernie Sanders,31026,0.09881591796875
31027,Winston Churchill,31027,0.03302001953125
31028,Ayn Rand,31028,0.031097412109375
31029,Ayn Rand,31029,0.01436614990234375
31030,Alec Guinness,31030,0.0301361083984375
31031,Donald Trump,31031,0.0430908203125
31032,Alec Guinness,31032,0.0491943359375
31033,Winston Churchill,31033,0.06103515625
31034,Barack Obama,31034,0.0296478271484375
31035,Christopher Hitchens,31035,0.040557861328125
31036,Barack Obama,31036,0.042327880859375
31037,Barack Obama,31037,0.05743408203125
31038,Donald Trump,31038,0.060028076171875
31039,Bernie Sanders,31039,0.0307159423828125
31040,William F. Buckley,31040,0.0166015625
31041,Ayn Rand,31041,0.085693359375
31042,Richard Nixon,31042,0.07373046875
31043,Ayn Rand,31043,0.176025390625
31044,Milton Friedman,31044,0.02044677734375
31045,Bill Clinton,31045,0.036590576171875
31046,Alec Guinness,31046,0.0285797119140625
31047,Martin Luther King,31047,0.06243896484375
31048,Donald Trump,31048,0.0270843505859375
31049,Bernie Sanders,31049,0.0399169921875
31050,Alec Guinness,31050,0.052154541015625
31051,Alec Guinness,31051,0.054290771484375
31052,JFK,31052,0.0260772705078125
31053,Donald Trump,31053,0.060150146484375
31054,Bill Clinton,31054,0.042510986328125
31055,John Cleese,31055,0.0248870849609375
31056,Ronald Reagan,31056,0.058746337890625
31057,Bill Clinton,31057,0.0245513916015625
31058,Ayn Rand,31058,0.03350830078125
31059,Barack Obama,31059,0.06787109375
31060,Ayn Rand,31060,0.0186614990234375
31061,Barack Obama,31061,0.043121337890625
31062,Winston Churchill,31062,0.051361083984375
31063,George Carlin,31063,0.016632080078125
31064,Donald Trump,31064,0.03759765625
31065,Ayn Rand,31065,0.08477783203125
31066,Ayn Rand,31066,0.09405517578125
31067,Barack Obama,31067,0.0306854248046875
31068,Barack Obama,31068,0.0214385986328125
31069,Barack Obama,31069,0.031494140625
31070,Barack Obama,31070,0.044647216796875
31071,The Notorious B.I.G.,31071,0.10235595703125
31072,FDR,31072,0.10028076171875
31073,Donald Trump,31073,0.0377197265625
31074,Nelson Mandela,31074,0.058563232421875
31075,Donald Trump,31075,0.039764404296875
31076,Bill Clinton,31076,0.08001708984375
31077,Ronald Reagan,31077,0.062225341796875
31078,Orson Welles,31078,0.07550048828125
31079,Bernie Sanders,31079,0.03204345703125
31080,Kanye West,31080,0.08917236328125
31081,Bernie Sanders,31081,0.089111328125
31082,JFK,31082,0.1260986328125
31083,Alec Guinness,31083,0.035675048828125
31084,Alec Guinness,31084,0.1751708984375
31085,Queen Elizabeth II,31085,0.07476806640625
31086,Christopher Hitchens,31086,0.04608154296875
31087,Winston Churchill,31087,0.031036376953125
31088,Donald Trump,31088,0.049713134765625
31089,Louis Farrakhan,31089,0.09014892578125
31090,Ronald Reagan,31090,0.0648193359375
31091,Bernie Sanders,31091,0.02386474609375
31092,Winston Churchill,31092,0.015533447265625
31093,Barack Obama,31093,0.049102783203125
31094,Ronald Reagan,31094,0.047607421875
31095,Christopher Hitchens,31095,0.0249176025390625
31096,Bernie Sanders,31096,0.0712890625
31097,Ayn Rand,31097,0.0231170654296875
31098,Donald Trump,31098,0.03692626953125
31099,Winston Churchill,31099,0.0127105712890625
31100,Queen Elizabeth II,31100,0.06427001953125
31101,Bernie Sanders,31101,0.055023193359375
31102,Donald Trump,31102,0.09002685546875
31103,Alexandria Ocasio-Cortez,31103,0.041748046875
31104,Christopher Hitchens,31104,0.054840087890625
31105,George W. Bush,31105,0.02691650390625
31106,Donald Trump,31106,0.038665771484375
31107,Barack Obama,31107,0.0211944580078125
31108,Winston Churchill,31108,0.0290069580078125
31109,Bill Clinton,31109,0.097412109375
31110,Richard Nixon,31110,0.0248565673828125
31111,Donald Trump,31111,0.04522705078125
31112,FDR,31112,0.059295654296875
31113,Bill Clinton,31113,0.08392333984375
31114,Alec Guinness,31114,0.021026611328125
31115,Bernie Sanders,31115,0.086181640625
31116,Martin Luther King,31116,0.039581298828125
31117,Bill Clinton,31117,0.0263214111328125
31118,Alexandria Ocasio-Cortez,31118,0.044219970703125
31119,Bill Clinton,31119,0.11932373046875
31120,Alec Guinness,31120,0.07977294921875
31121,Ronald Reagan,31121,0.05419921875
31122,Alec Guinness,31122,0.037841796875
31123,Ayn Rand,31123,0.1097412109375
31124,Christopher Hitchens,31124,0.028411865234375
31125,Lyndon Johnson,31125,0.025299072265625
31126,FDR,31126,0.046112060546875
31127,Ayn Rand,31127,0.061798095703125
31128,Nick Offerman,31128,0.044036865234375
31129,George W. Bush,31129,0.0540771484375
31130,The Notorious B.I.G.,31130,0.06787109375
31131,Barack Obama,31131,0.044921875
31132,Alec Guinness,31132,0.05682373046875
31133,Ronald Reagan,31133,0.0499267578125
31134,Bernie Sanders,31134,0.056121826171875
31135,Alec Guinness,31135,0.047119140625
31136,Nelson Mandela,31136,0.07147216796875
31137,Bernie Sanders,31137,0.06884765625
31138,Alec Guinness,31138,0.048980712890625
31139,FDR,31139,0.053955078125
31140,Ronald Reagan,31140,0.061981201171875
31141,Ronald Reagan,31141,0.0643310546875
31142,George W. Bush,31142,0.031463623046875
31143,Ronald Reagan,31143,0.0272674560546875
31144,The Notorious B.I.G.,31144,0.137939453125
31145,Alec Guinness,31145,0.03265380859375
31146,Donald Trump,31146,0.04034423828125
31147,Donald Trump,31147,0.044342041015625
31148,Barack Obama,31148,0.0501708984375
31149,Christopher Hitchens,31149,0.043243408203125
31150,Ayn Rand,31150,0.031890869140625
31151,Dwight Eisenhower,31151,0.0196990966796875
31152,Donald Trump,31152,0.052276611328125
31153,FDR,31153,0.07391357421875
31154,Barack Obama,31154,0.0899658203125
31155,Bernie Sanders,31155,0.06524658203125
31156,Winston Churchill,31156,0.0230255126953125
31157,Mr. Rogers,31157,0.077880859375
31158,Ayn Rand,31158,0.0172576904296875
31159,Tucker Carlson,31159,0.0400390625
31160,Barack Obama,31160,0.0298004150390625
31161,Alec Guinness,31161,0.0771484375
31162,Ronald Reagan,31162,0.062255859375
31163,Boris Johnson,31163,0.0723876953125
31164,Bernie Sanders,31164,0.0836181640625
31165,Donald Trump,31165,0.039459228515625
31166,Arnold Schwarzenegger,31166,0.08599853515625
31167,Donald Trump,31167,0.0185699462890625
31168,Nelson Mandela,31168,0.04949951171875
31169,Ayn Rand,31169,0.08148193359375
31170,Arnold Schwarzenegger,31170,0.0169677734375
31171,Tucker Carlson,31171,0.09381103515625
31172,Bernie Sanders,31172,0.06988525390625
31173,Arnold Schwarzenegger,31173,0.032012939453125
31174,Christopher Hitchens,31174,0.0806884765625
31175,Bernie Sanders,31175,0.06500244140625
31176,JFK,31176,0.087158203125
31177,Martin Luther King,31177,0.03863525390625
31178,Nick Offerman,31178,0.031402587890625
31179,Donald Trump,31179,0.040740966796875
31180,Barack Obama,31180,0.08953857421875
31181,Orson Welles,31181,0.02899169921875
31182,Martin Luther King,31182,0.0635986328125
31183,Alan Watts,31183,0.058746337890625
31184,Donald Trump,31184,0.032135009765625
31185,Bernie Sanders,31185,0.0231475830078125
31186,Barack Obama,31186,0.037567138671875
31187,Alec Guinness,31187,0.049560546875
31188,Donald Trump,31188,0.027984619140625
31189,Richard Nixon,31189,0.02288818359375
31190,Ronald Reagan,31190,0.08349609375
31191,Ronald Reagan,31191,0.01959228515625
31192,Ayn Rand,31192,0.053619384765625
31193,Donald Trump,31193,0.031646728515625
31194,Ronald Reagan,31194,0.059967041015625
31195,Barack Obama,31195,0.0189666748046875
31196,Bill Clinton,31196,0.10064697265625
31197,George Carlin,31197,0.112060546875
31198,Donald Trump,31198,0.044769287109375
31199,Christopher Hitchens,31199,0.0748291015625
31200,JFK,31200,0.01410675048828125
31201,Martin Luther King,31201,0.0926513671875
31202,Dwight Eisenhower,31202,0.0682373046875
31203,Christopher Hitchens,31203,0.054046630859375
31204,Bill Clinton,31204,0.074951171875
31205,Richard Nixon,31205,0.04925537109375
31206,Donald Trump,31206,0.03173828125
31207,Barack Obama,31207,0.059722900390625
31208,The Notorious B.I.G.,31208,0.11358642578125
31209,Bernie Sanders,31209,0.0655517578125
31210,Ronald Reagan,31210,0.056427001953125
31211,Barack Obama,31211,0.095458984375
31212,Alec Guinness,31212,0.0435791015625
31213,Barack Obama,31213,0.0193328857421875
31214,FDR,31214,0.1539306640625
31215,Barack Obama,31215,0.061065673828125
31216,Ronald Reagan,31216,0.036834716796875
31217,Barack Obama,31217,0.0270843505859375
31218,Barack Obama,31218,0.061004638671875
31219,Barack Obama,31219,0.0718994140625
31220,Donald Trump,31220,0.0654296875
31221,Barack Obama,31221,0.033172607421875
31222,Adam Driver,31222,0.022064208984375
31223,Richard Nixon,31223,0.043853759765625
31224,Ronald Reagan,31224,0.047760009765625
31225,FDR,31225,0.05780029296875
31226,Bill Burr,31226,0.10760498046875
31227,Boris Johnson,31227,0.335205078125
31228,FDR,31228,0.05938720703125
31229,Louis Farrakhan,31229,0.0335693359375
31230,Alan Watts,31230,0.08905029296875
31231,Barack Obama,31231,0.05767822265625
31232,Alan Watts,31232,0.06451416015625
31233,JFK,31233,0.0146636962890625
31234,Richard Nixon,31234,0.0947265625
31235,Barack Obama,31235,0.0300445556640625
31236,Barack Obama,31236,0.043548583984375
31237,Christopher Hitchens,31237,0.042572021484375
31238,Christopher Hitchens,31238,0.293212890625
31239,Donald Trump,31239,0.0504150390625
31240,Alec Guinness,31240,0.08551025390625
31241,Bernie Sanders,31241,0.058624267578125
31242,Christopher Hitchens,31242,0.035614013671875
31243,Bernie Sanders,31243,0.0207672119140625
31244,Christopher Hitchens,31244,0.058319091796875
31245,Alec Guinness,31245,0.039031982421875
31246,Donald Trump,31246,0.050994873046875
31247,Bill Clinton,31247,0.1224365234375
31248,Ronald Reagan,31248,0.059844970703125
31249,Alexandria Ocasio-Cortez,31249,0.042510986328125
31250,Arnold Schwarzenegger,31250,0.0275726318359375
31251,Donald Trump,31251,0.04229736328125
31252,Dwight Eisenhower,31252,0.038055419921875
31253,Calvin Coolidge,31253,0.10626220703125
31254,Bernie Sanders,31254,0.068603515625
31255,Donald Trump,31255,0.0863037109375
